net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871718518003006694,ABEELSTRAAT,2691DG,2691DG,'S-GRAVENZANDE,21,100.0,100.0,100,95,G4,1468,0.0,0
westland-infra,871718518003006694,ABEELSTRAAT,2691DH,2691DH,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1518,0.0,0
westland-infra,871718518003006694,ELZENHOF,2691DJ,2691DJ,'S-GRAVENZANDE,22,100.0,100.0,100,100,G4,1401,0.0,0
westland-infra,871718518003006694,AMANDELPAD,2691DK,2691DL,'S-GRAVENZANDE,24,100.0,100.0,100,100,G4,1685,0.0,0
westland-infra,871718518003006694,HAZELAARHOF,2691DM,2691DM,'S-GRAVENZANDE,15,100.0,100.0,100,93,G4,1461,0.0,0
westland-infra,871718518003006694,HAZELAARHOF,2691DN,2691DN,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1546,0.0,0
westland-infra,871718518003006694,LINDENSTRAAT,2691DP,2691DP,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1190,0.0,0
westland-infra,871718518003006694,LINDENSTRAAT,2691DR,2691DR,'S-GRAVENZANDE,11,100.0,100.0,100,100,G4,1310,0.0,0
westland-infra,871718518003006694,KASTANJESTRAAT,2691DS,2691DS,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1331,0.0,0
westland-infra,871718518003006694,KASTANJESTRAAT,2691DT,2691DT,'S-GRAVENZANDE,20,100.0,100.0,100,85,G4,2062,0.0,0
westland-infra,871718518003006694,KAMPERFOELIESTRAAT,2691DV,2691DV,'S-GRAVENZANDE,19,100.0,100.0,100,95,G4,1283,0.0,0
westland-infra,871718518003006694,GOUDENREGENSTRAAT,2691DW,2691DW,'S-GRAVENZANDE,17,100.0,100.0,100,100,G4,1320,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691DX,2691DX,'S-GRAVENZANDE,18,100.0,100.0,100,94,G4,1541,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691DZ,2691DZ,'S-GRAVENZANDE,18,100.0,100.0,100,94,G4,1602,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691EA,2691EA,'S-GRAVENZANDE,12,100.0,100.0,100,92,G4,1643,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691EB,2691EB,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1808,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691EC,2691EC,'S-GRAVENZANDE,17,100.0,100.0,100,100,G4,2273,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691ED,2691ED,'S-GRAVENZANDE,18,100.0,100.0,100,100,G4,1259,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691EE,2691EE,'S-GRAVENZANDE,12,100.0,100.0,100,92,G4,3391,0.0,0
westland-infra,871718518003006694,EIKENLAAN,2691EG,2691EG,'S-GRAVENZANDE,18,100.0,100.0,100,78,G4,1910,0.0,0
westland-infra,871718518003006694,VOGELKERSSTRAAT,2691EH,2691EH,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1590,0.0,0
westland-infra,871718518003006694,VOGELKERSSTRAAT,2691EJ,2691EJ,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1882,0.0,0
westland-infra,871718518003006694,VOGELKERSSTRAAT,2691EK,2691EK,'S-GRAVENZANDE,12,100.0,100.0,100,92,G4,1576,0.0,0
westland-infra,871718518003006694,AHORNPLEIN,2691EL,2691EL,'S-GRAVENZANDE,11,100.0,100.0,100,91,G4,1820,0.0,0
westland-infra,871718518003006694,AHORNPLEIN,2691EM,2691EP,'S-GRAVENZANDE,34,100.0,100.0,100,97,G4,1861,0.0,0
westland-infra,871718518003006694,LIJSTERBESSTRAAT,2691ER,2691ES,'S-GRAVENZANDE,22,100.0,100.0,100,95,G4,2084,0.0,0
westland-infra,871718518003006694,CEDERSTRAAT,2691ET,2691EV,'S-GRAVENZANDE,22,100.0,100.0,100,100,G4,1696,0.0,0
westland-infra,871718518003006694,WEGEDOORNPAD,2691EW,2691EW,'S-GRAVENZANDE,16,100.0,100.0,100,100,G4,1744,0.0,0
westland-infra,871718518003006694,IEPSTRAAT,2691EX,2691EX,'S-GRAVENZANDE,10,100.0,100.0,100,80,G4,3285,0.0,0
westland-infra,871718518003006694,VLIERBOOMPAD,2691EZ,2691EZ,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1967,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GA,2691GA,'S-GRAVENZANDE,13,100.0,100.0,100,92,G4,1683,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GB,2691GB,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1472,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GC,2691GC,'S-GRAVENZANDE,19,100.0,100.0,100,84,G4,2775,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GD,2691GD,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1535,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GE,2691GE,'S-GRAVENZANDE,19,100.0,100.0,100,89,G4,2261,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GG,2691GG,'S-GRAVENZANDE,11,100.0,100.0,100,73,G4,3466,0.0,0
westland-infra,871718518003006694,KONINGIN JULIANAWEG,2691GH,2691GH,'S-GRAVENZANDE,12,100.0,100.0,100,67,G4,1697,0.0,0
westland-infra,871718518003006694,PR WILLEM-ALEXANDERSTR,2691GJ,2691GJ,'S-GRAVENZANDE,21,100.0,100.0,100,86,G4,1346,0.0,0
westland-infra,871718518003006694,ORANJE-NASSAUSTRAAT,2691GK,2691GK,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1394,0.0,0
westland-infra,871718518003006694,ADOLF VAN NASSAUSTRAAT,2691GL,2691GL,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1572,0.0,0
westland-infra,871718518003006694,ADOLF VAN NASSAUSTRAAT,2691GM,2691GM,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1311,0.0,0
westland-infra,871718518003006694,LODEWIJK VAN NASSAUSTR,2691GN,2691GN,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1450,0.0,0
westland-infra,871718518003006694,JAN VAN NASSAUSTRAAT,2691GP,2691GP,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1790,0.0,0
westland-infra,871718518003006694,PRINS MAURITSSTRAAT,2691GR,2691GR,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1581,0.0,0
westland-infra,871718518003006694,PRINS MAURITSSTRAAT,2691GS,2691GS,'S-GRAVENZANDE,25,100.0,100.0,100,100,G4,1538,0.0,0
westland-infra,871718518003006694,EDISONSTRAAT,2691GT,2691GT,'S-GRAVENZANDE,34,100.0,100.0,100,82,G4,2094,0.0,0
westland-infra,871718518003006694,EINSTEINSTRAAT,2691GV,2691HB,'S-GRAVENZANDE,39,100.0,100.0,100,44,G6,7484,0.0,0
westland-infra,871718518003006694,MARIE CURIESTRAAT,2691HC,2691HC,'S-GRAVENZANDE,21,100.0,100.0,100,95,G4,1814,0.0,0
westland-infra,871718518003006694,BERYL,2691HD,2691HD,'S-GRAVENZANDE,25,100.0,100.0,100,96,G4,1389,0.0,0
westland-infra,871718518003006694,HELIOTROOP,2691HE,2691HE,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1387,0.0,0
westland-infra,871718518003006694,HELIOTROOP,2691HG,2691HG,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1261,0.0,0
westland-infra,871718518003006694,HELIOTROOP,2691HH,2691HH,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1896,0.0,0
westland-infra,871718518003006694,HELIOTROOP,2691HJ,2691HJ,'S-GRAVENZANDE,19,100.0,100.0,100,95,G4,1541,0.0,0
westland-infra,871718518003006694,HELIOTROOP,2691HK,2691HK,'S-GRAVENZANDE,23,100.0,100.0,100,91,G4,1859,0.0,0
westland-infra,871718518003006694,ONYX,2691HL,2691HL,'S-GRAVENZANDE,10,100.0,100.0,100,100,G4,1314,0.0,0
westland-infra,871718518003006694,ONYX,2691HM,2691HM,'S-GRAVENZANDE,20,100.0,100.0,100,100,G4,1409,0.0,0
westland-infra,871718518003006694,KARNEOOL,2691HN,2691HP,'S-GRAVENZANDE,25,100.0,100.0,100,100,G4,1594,0.0,0
westland-infra,871718518003006694,BRILJANT,2691HR,2691HR,'S-GRAVENZANDE,12,100.0,100.0,100,100,G4,1587,0.0,0
westland-infra,871718518003006694,OLIVIEN,2691HS,2691HS,'S-GRAVENZANDE,23,100.0,100.0,100,91,G4,1170,0.0,0
westland-infra,871718518003006694,OLIVIEN,2691HT,2691HT,'S-GRAVENZANDE,18,100.0,100.0,100,100,G4,1322,0.0,0
westland-infra,871718518003006694,GRANAAT,2691HV,2691HV,'S-GRAVENZANDE,10,100.0,100.0,100,100,G4,1435,0.0,0
westland-infra,871718518003006694,AMARIL,2691HW,2691HX,'S-GRAVENZANDE,30,100.0,100.0,100,97,G4,1995,0.0,0
westland-infra,871718518003006694,RIJNVESTE,2691HZ,2691HZ,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,929,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JA,2691JA,'S-GRAVENZANDE,20,100.0,100.0,100,95,G4,2466,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JB,2691JB,'S-GRAVENZANDE,16,100.0,100.0,100,81,G4,3803,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JC,2691JC,'S-GRAVENZANDE,15,100.0,100.0,100,93,G4,2645,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JD,2691JD,'S-GRAVENZANDE,34,100.0,100.0,100,82,G4,1830,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JE,2691JE,'S-GRAVENZANDE,16,100.0,100.0,100,88,G4,3565,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JG,2691JG,'S-GRAVENZANDE,11,100.0,100.0,100,64,G4,3053,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JH,2691JH,'S-GRAVENZANDE,18,100.0,100.0,100,72,G4,2109,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JJ,2691JJ,'S-GRAVENZANDE,19,100.0,100.0,100,79,G4,3265,0.0,0
westland-infra,871718518003006694,MONSTERSEWEG,2691JK,2691JK,'S-GRAVENZANDE,11,100.0,100.0,100,91,G4,2753,0.0,0
westland-infra,871718518003006694,VAN BERCKENRODELAAN,2691JL,2691JM,'S-GRAVENZANDE,16,100.0,100.0,100,94,G4,3271,0.0,0
westland-infra,871718518003006694,PARALLELWEG,2691JN,2691JS,'S-GRAVENZANDE,34,100.0,100.0,100,65,G4,3142,0.0,0
westland-infra,871718518003006694,RUSTHOVENLAAN,2691JT,2691JX,'S-GRAVENZANDE,33,100.0,100.0,100,85,G4,2916,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2691KA,2691KA,'S-GRAVENZANDE,12,100.0,100.0,100,83,G4,3903,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2691KB,2691KB,'S-GRAVENZANDE,15,100.0,100.0,100,87,G4,2262,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2691KC,2691KC,'S-GRAVENZANDE,17,100.0,100.0,100,94,G4,1761,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2691KD,2691KD,'S-GRAVENZANDE,15,100.0,100.0,100,93,G4,2070,0.0,0
westland-infra,871718518003006694,STRANDWEG,2691KE,2691KE,'S-GRAVENZANDE,11,100.0,100.0,100,82,G4,3441,0.0,0
westland-infra,871718518003006694,NOORDLANDSEWEG,2691KG,2691KG,'S-GRAVENZANDE,16,100.0,100.0,100,81,G4,2664,0.0,0
westland-infra,871718518003006694,NOORDLANDSEWEG,2691KH,2691KH,'S-GRAVENZANDE,11,100.0,100.0,100,73,G4,2529,0.0,0
westland-infra,871718518003006694,NOORDLANDSEWEG,2691KJ,2691KL,'S-GRAVENZANDE,30,100.0,100.0,100,87,G4,2444,0.0,0
westland-infra,871718518003006694,NOORDLANDSEWEG,2691KM,2691KM,'S-GRAVENZANDE,15,100.0,100.0,100,60,G4,3435,0.0,0
westland-infra,871718518003006694,NOORDLANDSEWEG,2691KN,2691KN,'S-GRAVENZANDE,10,100.0,100.0,100,90,G4,3060,0.0,0
westland-infra,871718518003006694,AAKSTERLAAN,2691KP,2691KR,'S-GRAVENZANDE,22,100.0,100.0,100,82,G4,3386,0.0,0
westland-infra,871718518003006694,NOORDLANDSELAAN,2691KS,2691KX,'S-GRAVENZANDE,43,100.0,100.0,100,77,G4,4067,0.0,0
westland-infra,871718518003006694,HEENWEG,2691LA,2691LB,'S-GRAVENZANDE,19,100.0,100.0,100,84,G4,3408,0.0,0
westland-infra,871718518003006694,HEENWEG,2691LC,2691LC,'S-GRAVENZANDE,14,100.0,100.0,100,86,G4,2181,0.0,0
westland-infra,871718518003006694,HEENWEG,2691LD,2691LD,'S-GRAVENZANDE,24,100.0,100.0,100,88,G4,4332,0.0,0
westland-infra,871718518003006694,HEENWEG,2691LE,2691LE,'S-GRAVENZANDE,17,100.0,100.0,100,100,G4,3331,0.0,0
westland-infra,871718518003006694,HEENWEG,2691LG,2691LG,'S-GRAVENZANDE,14,100.0,100.0,100,93,G4,1753,0.0,0
westland-infra,871718518003006694,HYACINTHSTRAAT,2691LH,2691LH,'S-GRAVENZANDE,21,100.0,100.0,100,90,G4,1526,0.0,0
westland-infra,871718518003006694,FREESIAPLEIN,2691LJ,2691LJ,'S-GRAVENZANDE,14,100.0,100.0,100,93,G4,1988,0.0,0
westland-infra,871718518003006694,GERBERASTRAAT,2691LK,2691LK,'S-GRAVENZANDE,22,100.0,100.0,100,95,G4,1682,0.0,0
westland-infra,871718518003006694,ANJERSTRAAT,2691LL,2691LL,'S-GRAVENZANDE,13,100.0,100.0,100,100,G4,1198,0.0,0
westland-infra,871718518003006694,ANJERSTRAAT,2691LM,2691LM,'S-GRAVENZANDE,20,100.0,100.0,100,95,G4,1436,0.0,0
westland-infra,871718518003006694,TULPSTRAAT,2691LN,2691LN,'S-GRAVENZANDE,16,100.0,100.0,100,100,G4,1375,0.0,0
westland-infra,871718518003006694,CHRYSANTSTRAAT,2691LP,2691LR,'S-GRAVENZANDE,19,100.0,100.0,100,89,G4,2015,0.0,0
westland-infra,871718518003006694,LUGTIGHEIDSTRAAT,2691LS,2691LS,'S-GRAVENZANDE,17,100.0,100.0,100,100,G4,1825,0.0,0
westland-infra,871718518003006694,LUGTIGHEIDSTRAAT,2691LT,2691LT,'S-GRAVENZANDE,19,100.0,100.0,100,95,G4,1715,0.0,0
westland-infra,871718518003006694,LUGTIGHEIDSTRAAT,2691LV,2691LV,'S-GRAVENZANDE,10,100.0,100.0,100,100,G4,1450,0.0,0
westland-infra,871718518003006694,DIRK VAN DER KNIJFSTRAAT,2691LW,2691LW,'S-GRAVENZANDE,10,100.0,100.0,100,100,G4,1736,0.0,0
westland-infra,871718518003006694,STEENENBURCHWEG,2691LX,2691LZ,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1633,0.0,0
westland-infra,871718518003006694,NIEUWE VAART,2691MA,2691MD,'S-GRAVENZANDE,31,100.0,100.0,100,84,G4,3112,0.0,0
westland-infra,871718518003006694,POELKADE,2691ME,2691ME,'S-GRAVENZANDE,11,100.0,100.0,100,55,G6,2854,0.0,0
westland-infra,871718518003006694,GALGEWEG,2691MG,2691MG,'S-GRAVENZANDE,20,100.0,100.0,100,90,G4,2929,0.0,0
westland-infra,871718518003006694,GALGEPAD,2691MH,2691MJ,'S-GRAVENZANDE,24,100.0,100.0,100,92,G4,2586,0.0,0
westland-infra,871718518003006694,GROENEWEG,2691MK,2691MK,'S-GRAVENZANDE,15,100.0,100.0,100,87,G4,2325,0.0,0
westland-infra,871718518003006694,GROENEWEG,2691ML,2691ML,'S-GRAVENZANDE,14,100.0,100.0,100,86,G4,3505,0.0,0
westland-infra,871718518003006694,GROENEWEG,2691MN,2691MN,'S-GRAVENZANDE,12,100.0,100.0,100,58,G4,4333,0.0,0
westland-infra,871718518003006694,GROENEWEG,2691MP,2691MP,'S-GRAVENZANDE,21,100.0,100.0,100,76,G4,3031,0.0,0
westland-infra,871718518003006694,GROENEWEG,2691MR,2691MR,'S-GRAVENZANDE,20,100.0,100.0,100,80,G4,3450,0.0,0
westland-infra,871718518003006694,ORANJESLUISWEG,2691MS,2691NC,'S-GRAVENZANDE,49,100.0,100.0,100,84,G4,4074,0.0,0
westland-infra,871718518003006694,GRAVIN VAN BYLANDTLAAN,2691ND,2691NJ,'S-GRAVENZANDE,27,100.0,100.0,100,85,G4,3527,0.0,0
westland-infra,871718518003006694,VAN RIJCKEVORSELLAAN,2691NK,2691NM,'S-GRAVENZANDE,36,100.0,100.0,100,83,G4,4461,0.0,0
westland-infra,871718518003006694,STAELDUINLAAN,2691NN,2691NP,'S-GRAVENZANDE,20,100.0,100.0,100,75,G4,4805,0.0,0
westland-infra,871718518003006694,NIEUWLANDSE MOLENPAD,2691NR,2691NT,'S-GRAVENZANDE,23,100.0,100.0,100,78,G4,2565,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691NV,2691NV,'S-GRAVENZANDE,16,100.0,100.0,100,81,G4,2809,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691NW,2691NW,'S-GRAVENZANDE,15,100.0,100.0,100,87,G4,2217,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691NX,2691NX,'S-GRAVENZANDE,21,100.0,100.0,100,76,G4,2659,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691NZ,2691NZ,'S-GRAVENZANDE,10,100.0,100.0,100,60,G4,3867,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691PA,2691PA,'S-GRAVENZANDE,10,100.0,100.0,100,70,G4,4035,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691PB,2691PB,'S-GRAVENZANDE,11,100.0,100.0,100,82,G4,2730,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691PC,2691PC,'S-GRAVENZANDE,29,100.0,100.0,100,90,G4,2808,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691PD,2691PD,'S-GRAVENZANDE,25,100.0,100.0,100,88,G4,1542,0.0,0
westland-infra,871718518003006694,MAASDIJK,2691PE,2691PE,'S-GRAVENZANDE,12,100.0,100.0,100,92,G4,2704,0.0,0
westland-infra,871718518003006694,ZIJDIJK,2691PG,2691PH,'S-GRAVENZANDE,36,100.0,100.0,100,86,G4,2931,0.0,0
westland-infra,871718518003006694,ALSEMGEESTLAAN,2691PJ,2691PJ,'S-GRAVENZANDE,13,100.0,100.0,100,92,G4,2709,0.0,0
westland-infra,871718518003006694,DIJCKERWAAL,2691PK,2691PK,'S-GRAVENZANDE,11,100.0,100.0,100,82,G4,2812,0.0,0
westland-infra,871718518003006694,PERSYN VAN OUWENDIJCKLN,2691PL,2691PM,'S-GRAVENZANDE,25,100.0,100.0,100,88,G4,2282,0.0,0
westland-infra,871718518003006694,WOUTERSWEG,2691PN,2691PN,'S-GRAVENZANDE,15,100.0,100.0,100,100,G4,1387,0.0,0
westland-infra,871718518003006694,WOUTERSWEG,2691PP,2691PP,'S-GRAVENZANDE,16,100.0,100.0,100,81,G4,2635,0.0,0
westland-infra,871718518003006694,WOUTERSWEG,2691PR,2691PR,'S-GRAVENZANDE,11,100.0,100.0,100,45,G4,5966,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PS,2691PS,'S-GRAVENZANDE,21,100.0,100.0,100,67,G4,5015,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PT,2691PT,'S-GRAVENZANDE,18,100.0,100.0,100,67,G4,2827,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PV,2691PV,'S-GRAVENZANDE,11,100.0,100.0,100,73,G4,2667,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PW,2691PW,'S-GRAVENZANDE,24,100.0,100.0,100,92,G4,1625,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PX,2691PX,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1353,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691PZ,2691PZ,'S-GRAVENZANDE,20,100.0,100.0,100,80,G4,2481,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RA,2691RA,'S-GRAVENZANDE,17,100.0,100.0,100,88,G4,3409,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RB,2691RB,'S-GRAVENZANDE,22,100.0,100.0,100,95,G4,2516,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RC,2691RC,'S-GRAVENZANDE,22,100.0,100.0,100,91,G4,2195,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RD,2691RD,'S-GRAVENZANDE,20,100.0,100.0,100,75,G4,2865,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RE,2691RE,'S-GRAVENZANDE,18,100.0,100.0,100,100,G4,1760,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RG,2691RG,'S-GRAVENZANDE,12,100.0,100.0,100,92,G4,2239,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RH,2691RH,'S-GRAVENZANDE,20,100.0,100.0,100,90,G4,1907,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RJ,2691RJ,'S-GRAVENZANDE,13,100.0,100.0,100,85,G4,2431,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RK,2691RK,'S-GRAVENZANDE,25,100.0,100.0,100,92,G4,1721,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RL,2691RL,'S-GRAVENZANDE,18,100.0,100.0,100,100,G4,1839,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RM,2691RM,'S-GRAVENZANDE,20,100.0,100.0,100,100,G4,1562,0.0,0
westland-infra,871718518003006694,NAALDWIJKSEWEG,2691RN,2691RN,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1454,0.0,0
westland-infra,871718518003006694,OOSTDUINLAAN,2691RP,2691RP,'S-GRAVENZANDE,10,100.0,100.0,100,50,G4,2872,0.0,0
westland-infra,871718518003006694,BEUKENLAAN,2691RR,2691RR,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1227,0.0,0
westland-infra,871718518003006694,BEUKENLAAN,2691RS,2691RS,'S-GRAVENZANDE,13,100.0,100.0,100,85,G4,1456,0.0,0
westland-infra,871718518003006694,BEUKENLAAN,2691RT,2691RV,'S-GRAVENZANDE,19,100.0,100.0,100,84,G4,2366,0.0,0
westland-infra,871718518003006694,ZUIDWIND,2691RW,2691RW,'S-GRAVENZANDE,13,100.0,100.0,100,92,G4,2273,0.0,0
westland-infra,871718518003006694,SERINGENHOF,2691RX,2691RX,'S-GRAVENZANDE,16,100.0,100.0,100,100,G4,1124,0.0,0
westland-infra,871718518003006694,PASTORIELAAN,2691RZ,2691SJ,'S-GRAVENZANDE,182,100.0,100.0,100,100,G4,1279,0.0,0
westland-infra,871718518003006694,AQUAMARIJN,2691SK,2691SL,'S-GRAVENZANDE,24,100.0,100.0,100,100,G4,1950,0.0,0
westland-infra,871718518003006694,AGAAT,2691SM,2691SN,'S-GRAVENZANDE,26,100.0,100.0,100,100,G4,1594,0.0,0
westland-infra,871718518003006694,TOPAAS,2691SR,2691SR,'S-GRAVENZANDE,26,100.0,100.0,100,100,G4,1051,0.0,0
westland-infra,871718518003006694,DIAMANT,2691ST,2691ST,'S-GRAVENZANDE,14,100.0,100.0,100,93,G4,1788,0.0,0
westland-infra,871718518003006694,DIAMANT,2691SV,2691SV,'S-GRAVENZANDE,21,100.0,100.0,100,100,G4,1651,0.0,0
westland-infra,871718518003006694,JADE,2691SW,2691SX,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1666,0.0,0
westland-infra,871718518003006694,KORNALIJN,2691SZ,2691SZ,'S-GRAVENZANDE,21,100.0,100.0,100,95,G4,1064,0.0,0
westland-infra,871718518003006694,KORNALIJN,2691TA,2691TA,'S-GRAVENZANDE,11,100.0,100.0,100,100,G4,884,0.0,0
westland-infra,871718518003006694,KORNALIJN,2691TB,2691TB,'S-GRAVENZANDE,11,100.0,100.0,100,100,G4,1273,0.0,0
westland-infra,871718518003006694,KORNALIJN,2691TC,2691TC,'S-GRAVENZANDE,24,100.0,100.0,100,96,G4,813,0.0,0
westland-infra,871718518003006694,ROBIJN,2691TE,2691TG,'S-GRAVENZANDE,21,100.0,100.0,100,100,G4,1558,0.0,0
westland-infra,871718518003006694,ROBIJN,2691TH,2691TH,'S-GRAVENZANDE,10,100.0,100.0,100,100,G4,1522,0.0,0
westland-infra,871718518003006694,ROBIJN,2691TJ,2691TJ,'S-GRAVENZANDE,17,100.0,100.0,100,100,G4,1692,0.0,0
westland-infra,871718518003006694,SAFFIER,2691TK,2691TK,'S-GRAVENZANDE,19,100.0,100.0,100,100,G4,1430,0.0,0
westland-infra,871718518003006694,SAFFIER,2691TL,2691TM,'S-GRAVENZANDE,34,100.0,100.0,100,88,G4,3259,0.0,0
westland-infra,871718518003006694,SMARAGD,2691TN,2691TP,'S-GRAVENZANDE,33,100.0,100.0,100,100,G4,1685,0.0,0
westland-infra,871718518003006694,TOURMALIJN,2691TR,2691TR,'S-GRAVENZANDE,23,100.0,100.0,100,96,G4,1931,0.0,0
westland-infra,871718518003006694,POPULIERENSTRAAT,2691TS,2691TS,'S-GRAVENZANDE,11,100.0,100.0,100,91,G4,1644,0.0,0
westland-infra,871718518003006694,POPULIERENSTRAAT,2691TT,2691TT,'S-GRAVENZANDE,21,100.0,100.0,100,100,G4,1675,0.0,0
westland-infra,871718518003006694,POPULIERENSTRAAT,2691TV,2691TW,'S-GRAVENZANDE,25,100.0,100.0,100,96,G4,1422,0.0,0
westland-infra,871718518003006694,WILGENSTRAAT,2691TX,2691TX,'S-GRAVENZANDE,20,100.0,100.0,100,100,G4,1348,0.0,0
westland-infra,871718518003006694,PLATAANSTRAAT,2691TZ,2691VA,'S-GRAVENZANDE,31,100.0,100.0,100,97,G4,1405,0.0,0
westland-infra,871718518003006694,MEIDOORNSTRAAT,2691VB,2691VB,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1415,0.0,0
westland-infra,871718518003006694,MEIDOORNSTRAAT,2691VC,2691VC,'S-GRAVENZANDE,24,100.0,100.0,100,100,G4,1377,0.0,0
westland-infra,871718518003006694,MEIDOORNSTRAAT,2691VD,2691VD,'S-GRAVENZANDE,23,100.0,100.0,100,100,G4,1299,0.0,0
westland-infra,871718518003006694,MEIDOORNSTRAAT,2691VE,2691VE,'S-GRAVENZANDE,21,100.0,100.0,100,100,G4,1525,0.0,0
westland-infra,871718518003006694,ESDOORNSTRAAT,2691VG,2691VG,'S-GRAVENZANDE,21,100.0,100.0,100,100,G4,1838,0.0,0
westland-infra,871718518003006694,ESDOORNSTRAAT,2691VH,2691VH,'S-GRAVENZANDE,14,100.0,100.0,100,100,G4,1460,0.0,0
westland-infra,871718518003006694,PRINS BERNHARDSTRAAT,2691VJ,2691VJ,'S-GRAVENZANDE,24,100.0,100.0,100,100,G4,1401,0.0,0
westland-infra,871718518003006694,PRINS BERNHARDSTRAAT,2691VK,2691VK,'S-GRAVENZANDE,14,100.0,100.0,100,86,G4,2591,0.0,0
